,k,silhouette,calinski_harabasz,davies_bouldin,inertia,cluster_size,cluster_sum_dist,cluster_mean_dist,time
42,20,0.018775654840433916,74.70875854649518,6.4001398155838505,18702.912252882863,567,496.8585925255373,0.9353547407395975,332.21737360954285
43,20,0.018775654840433916,74.70875854649518,6.4001398155838505,18702.912252882863,317,263.8923078883275,0.9106219336124955,332.21737360954285
44,20,0.018775654840433916,74.70875854649518,6.4001398155838505,18702.912252882863,531,474.5976643117434,0.9448305316102679,332.21737360954285
45,25,0.021134124949143285,67.65537924212383,6.188888316608375,18529.161550801437,682,592.8109078119611,0.9314660147715684,398.2924292087555
46,25,0.021134124949143285,67.65537924212383,6.188888316608375,18529.161550801437,743,672.3732486812784,0.9507415525457564,398.2924292087555
47,25,0.021134124949143285,67.65537924212383,6.188888316608375,18529.161550801437,720,588.6809390455721,0.9024400338935175,398.2924292087555
48,25,0.021134124949143285,67.65537924212383,6.188888316608375,18529.161550801437,607,535.0263634252178,0.9380627571268498,398.2924292087555
49,25,0.021134124949143285,67.65537924212383,6.188888316608375,18529.161550801437,828,771.5352338151404,0.9650911568158175,398.2924292087555
50,25,0.021134124949143285,67.65537924212383,6.188888316608375,18529.161550801437,891,743.7288369485466,0.9121467409135031,398.2924292087555
51,25,0.021134124949143285,67.65537924212383,6.188888316608375,18529.161550801437,623,528.3749329794223,0.9197124204957927,398.2924292087555
52,25,0.021134124949143285,67.65537924212383,6.188888316608375,18529.161550801437,469,403.2838488870801,0.9264652373762329,398.2924292087555
53,25,0.021134124949143285,67.65537924212383,6.188888316608375,18529.161550801437,187,140.2500541461785,0.8626464329682855,398.2924292087555
54,25,0.021134124949143285,67.65537924212383,6.188888316608375,18529.161550801437,1432,1351.558920039703,0.9713557438611955,398.2924292087555
55,25,0.021134124949143285,67.65537924212383,6.188888316608375,18529.161550801437,583,526.6817295425215,0.9499403111342589,398.2924292087555
56,25,0.021134124949143285,67.65537924212383,6.188888316608375,18529.161550801437,398,338.75347662028065,0.9212097070810111,398.2924292087555
57,25,0.021134124949143285,67.65537924212383,6.188888316608375,18529.161550801437,571,485.3118119918536,0.9204518118393331,398.2924292087555
58,25,0.021134124949143285,67.65537924212383,6.188888316608375,18529.161550801437,265,196.8795299364673,0.8576414373516976,398.2924292087555
